text,label
"suasana nya bagus alami seperti di desa banget pinggir hutan . kami coba nasi goreng kampung , ayam kahaseupan ayam asap , jamur bakar , sayur-sayuran . nasi goreng dengan ebi kering cukup enak . ayam nya bau asap cair banget jadi kurang disukai . jamur bakar oke . cah kangkung porsi nya agak sedikit . harga sedikit di atas rata-rata , misal ayam kahaseupan rp 95 ribu / ekor . anak-anak relatif kurang suka .",2
"ayo teman-teman , bantu petisi ini mencapai 5000 , sudah 3000 yang tt petisi ini , yang belum tt segera tt dan jadilah bagian dari perubahan untuk demokrasi kita yang lebih baik ya .",0
"walaupun cukup berli ku untuk sampai ke tempat ini tapi terbayarkan dengan suasana sepi , tenang dan juga suasana udara dataran tinggi nya , yang kebetulan saya biasanya kalau makan di luar pasti pas hari kerja karena biar tidak terlalu ramai tapi ya minus nya tidak ada lift musik . untuk makanan nya cukup enak dan kelurga saya pun cukup menikmati nya .",0
jangan datang pas libur nasional karena bakal susah duduk dan menikmati makanan dengan nyaman . menu ada 1001 jadi tidak bakal kehabisan akal mencari makanan .,0
"naik grab ke mana saja , cukup bayar rp 1 kalau kamu bayar tanpa tunai dengan ovo !",1
menikmati pilihan kuliner dari mulai masakan indonesia sampai dengan masakan internasional bisa dijumpai di sini . disarankan makan malam untuk menikmati suasana santai dengan keluarga maupun rekan kerja . penataan lampu yang bagus bisa menjadi salah satu objek foto buat anda yang ingin meng - update status di gadget anda . selamat menikmati .,0
"interior restoran sangat bagus , cocok untuk tempat berkumpul dengan teman-teman . terlalu sempit untuk skala restoran yang cukup ramai . saat itu harus menunggu yang lain selesai . makanan nya tidak ada yang spesial . pancake oreo , nasi goreng , banana split rasanya biasa saja .",2
"apa ini , harga mahal , pelayanan minus !",2
"masakan sunda dengan rasa yang enak apa lagi sambal cobek nya ah .. mau dan harga nya terjangkau , saya akan kembali makan ke dengan aneh kalau ke bandung .",0
"salah satu cabang giggle box di bandung . ciri khas nya sama : tempat nongkrong nyaman , ada merokok area , menu makanan bermacam , harga nya pun sesuai . wajib dicoba : ice thai itu nya , juara !",0
kota palembang sekarang sudah macet parah .,2
jokowi tidak pernah gagal menekan nilai rupiah sehingga semakin kuat,0
kalau ke sini enak nya malam hari . makana nya pun enak-enak . banyak saung-saung nya . kalau malam hari disepanjang tangga-tangga itu dipasang obor bagus banget deh,0
ah seperti anjing saya masuk ke online shop gagal melulu . tak,2
harga hotel mahal pelayanan seperti begini anjing banget deh maaf,2
"saya makan di cabang lembang . lumayan juga , yang jelas bersih tempat nya . buat penggemar bakso bisa dicobakan .",0
tidak / tidak / enggak jenuh,0
muak,2
"ketika saya berkunjung saat akhir pekan dan kondisi nya sangat ramai . suasana nya memang sangat menyenangkan , udara yang sejuk dan pemandangan yang indah . namun menjadi sangan terbatas karena segala fasilitas serba penuh dan ketika hendak makan burangrang restoran caffe saya sudah dusuguhi dengan 2 lembar daftar tunggu untuk dapat masuk ke restoran tersebut .",0
"restoran padang ini terkenal sejak dulu , dan sampai sekarang buat saya di sinilah rasa masakan padang yang paling top . bahkan lebih enak daripada di tempat asal nya . tidak salah kalau memilih datang ke sini . tidak akan kecewa . semuanya mantap !",0
"untuk yang sering main di sekitar dago , beehive kafe eatery adalah tempat yang cocok . buat yang bawa anak kecil juga pas , karena ada tempat bermain bagi anak-anak . desain ruangan sangat bagus dan makanan yang disajikan juga lezat , terutama steak .",0
televisi juara nomor 1 dihati para pemirsa dari sabang sampai merauke .,0
"sebut saja contoh nya irwan , karyawan cabang sorong . kerja tidak becus , pelayanan terhadap badan usah buruk , perilaku terhadap sesama karyawan kasar , serta memandang rendah pegawai tidak tetap di kantor tsb.",2
prabowo bocorkan sedikit hasil pertemuan nya dengan partai koalisi,1
masalah,2
pa ini kondisi tegalega yang kumuh banyak sampah yang menumpuk tidak terurus dan bedeng-bedeng liar tolong perbaiki ini sudah terlalu lama,2
kata nya pakai telkomsel banyak untung nya ternyata tidak untung sama sekali,2
ini apa-apaan sih kok makin ke sini di bca makin banyak potongan tidak jelas ?!,2
fpi : postingan ade armando menghina habib rizieq dan ulama,1
"restoran dengan menu serba ada , mulai dari makanan indonesia , jepang , makanan barat . cukup lengkap pilihan menu nya . untuk main course rata-rata > rp . 50.000",0
"saya tertarik makan malam di sini karena satu kompleks dengan hotel tempat kami sekeluarga menginap . mengingat saat itu hujan jadi agak malas keluar jauh-jauh . ternyata banyak banget pilihan makanan nya . dari yang makanan ringan sampai yang berat . rasanya pun enak-enak . tempat nya open air , luas dan banyak tempat duduk .",0
restoran ini menyajikan indomie dengan modifikasi sajian yang beda dan enak . rekomendasi untuk pecinta indomie yang ingin ekspor rasa dan hidangan baru,0
"tempat nya lumayan asik , parkiran di susun rapi . perpaduan yang aneh tapi enak , steak ditemani mi tak tak super pedas . hm .",0
"jadi sedih campur terharu ,, hai koruptor apa lo enggak bangga punya presiden begini , dasar makanan nya yang haram otak nya juga kotor , koruptor lo daging babi kau haram kan nyolong duit rakyat kau halal kan",2
"misi bek ini terlihat kecil pas kita datang ke sana , tetapi dalem nya cukup luas kok . di sini ada tempat bermain anak , dan kece banget interior nya",0
"banyak warga twitter melakukan poling jokowi 55 % dan prabowo 45 % jokowi menang versi dunia maya , alhamdulillah",0
"efek keracunan sianida dari singkong , ketahuan kan demo berjilid ala nomer togel kemarin ternyata impor dari luar daerah juga . laugh out loud . untuk kalau mau demo , demokan bu risma itu , jangan ahok , tidak nyambung bray",2
dipecat berarti sudah tidak dipakai kan ? dipecat karena apa ya ? mungkin dia cabut ya .,2
"pemandangan nya bagus , nyaman , adem . pelayanan juga ramah cukup cepat . makanan enak , lupa menu yang dipesan tapi semuanya enak delicious deh pokok nya . kebetulan berkunjung pas sesaat setelah hujan , jadi ya dingin-dingin gitu deh . tersedia mainan jumper binatang untuk anak-anak sembari menunggu , lumayan bikin senang kedua balita ku .",0
"the restoran berda di padma hotel . untuk lokasi dan pemandangan restoran ini memang sangat indah , serasa kita sedang makan di kelilingi tebing yang curam dengan pemandangan pepohonan hutan yang rindang . untuk menu nya juga banyak sekali fariasi nya tradisional dan internasional . hotel padma juga termasuk hotel yang sangat bagus fasilitas nya .",0
"pantai parangtritis yogya mengecewakan , kotor dan tidak seindah kata orang - ? -",2
dulu saya kuliah di bandung . dan pertama kali ke kampung daun pada saat imlek . cantik sekali . akhirnya kemarin lalu saya bisa bawa anak saya . dia sangat senang . haha . walaupun sudah tertidur dalam perjalanan . pada saat dia bangun dia terkagum-terkagum . tempat yang sangat indah . pesona bandung memang tidak ada dua nya . makanan nya pun enak enak sesuai dengan udara .,0
"di sini selalu ramai dan antrean bisa panjang sampai ke pinggir jalan , tapi enak dan worth it untuk dicoba . cuanki dan batagor nya enak dan cukup murah . hanya saja antrian nya bikin sesak dan jalur keluar masuk nya agak membingungkan apalagi saat membawa mangkuk bakso berkuah panas . agak kotor karena ada tempat sampah di bagian luar sehingga banyak lalat . jadi kurang nyaman .",2
"kesal banget nontonin cara pikir komunitas poligami ini ya ampun , perempuan-perempuan pun mau saja di-brainwash sama laki-laki yang cuma mikirin napsu , aduh .",2
"berisik banget sih islam tolol ini , siang malam bahkan jam segini teriak-teriak dirumah setan . enggak capek apa kalian anjing , ganggu tidur orang saja .",2
bukan hanya nama nya saja swike waled . rasanya sama enak nya dengan yang di desa waled cirebon kuah nya tauco nya asin nya pas . swieke goreng nya juga enak . cuma harga nya agak mahal dibanding swike di cirebon .,0
kementerian pupr pasang 936 panel surya di bendungan jatibarang,1
"layanan nya oke , pelayan nya ramah jawab satu per satu pertanyaan tentang menu nya . saya pesan iga coet , kata nya iga nya manis , hahah benar-benar manis , tapi enak kok . dapat takjil gratis juga . suasana nya asik , sofa nya nyaman , ada live musik , toilet bersih , ada musala .",0
"takjub saat pertama berkunjung ke tempat ini , kok bisa ada tempat indah banget . pemandangan nya asri , suasana sejuk , untuk makanan sudah cukup baik dan terkoordinir , permainan anak pun ada",0
"sore atau malam hari yang cerah dengan pemandangan yang indah di atas perbukitan , udara yang segar serta makanan yang lezat dengan harga yang terjangkau . pulang dengan suasana hati yang segar dan bahagia . sayang nya , tempat ini tidak terletak di pusat kota dengan transportasi yang mudah tetapi harus dijangkau paling tidak dengan menggunakan taxi . tapi dijamin , anda tidak akan menyesal telah mengunjungi .",0
pelayanan cukup baik . minuman agar selalu menggunakan bahan / buah-buahan yang masih baik dan layak untuk dikonsumsi . pastikan kelengkapan cashier semuanya berfungsi dengan baik . bagus lucu,0
"pelayanan cukup cepat , makanan enak . suasana nya bikin betah seperti makan di daerah pedesaan . hanya di pintu depan perlu diatur supaya tidak saling serobot mendapatkan tempat duduk .",0
"letak nya ada foodcourt bandung indah plaza di lantai paling atas . ini merupakan cabang dari dapur pasta yang ada di kota baru parahyangan . di sini ditawarkan berbagai macam olahan pasta . ada thai seafood spaghetti yang isi utama nya cumi , udang dan chili ponju sauce dilengkapi dengan paprika merah , paprika hijau , bawang bombay ; fettucini carbonara yang rasanya lembut , lalu ada spaghetti bolognaise , spaghetti meat .",0
"masuk ke kopitiam oey ini terasa seperti berada di era zaman dulu . nuansa nya cocok untuk nongkrong dan foto-foto . tidak cuma makanan saja yang dapat dinikmati , tapi juga suasana nya karena desain restoran yang unik .",0
"order lambrusco wine dari italia . pilihan wine di sini lengkap banget dari lokal wine sampai premium juga ada . rasanya manis wine pas banget sama suasana hotel yang adem . staf yang ramah pelayanan nya mulai dari mas reza , richard , faisal yang server kita dari awal . pas datang disambut gro mbak diah dan eca . pemandangan hijau hijau dan suasana adem .",0
sangat cocok untuk bersantap bersama keluarga menikmati hidangan yang lezat sambil mengobrol melepas penat setelah seharian beraktivitas pokok nya teh terbaik deh,0
"hahaha dasar tolol , semua orang yang anti rizki lu anggap tionghoa ? hahaha dasar goblok lu",2
resto yang tempat nya masuk ke gang ini sangat rekomendasi ini resto wajib yang harus kita ku njungi sekeluarga kalau kita ke bandung yang yang murah makanan nya enak banget ayam goreng menggunakan areng sangat cocok untuk keluarga,0
soal uan sekarang lebih sulit daripada tahun kemarin,2
"sby dan kawan-kawan ribut melulu mau dijatuhkan , kepalang tanggung ayo jatuhkan saja . penakut !",2
"national chain yang mempunyai banyak cabang , untuk suki banyak pilihan daging dan bakso disertai dengan 2 kuah sup yaitu ayam dan tom yum selain suki ada barberque dengan bumbu gurih dan enak",0
"ustad felix apa tidak malu , maka dari itu jangan kepedean kalau jadi orang , tahu diri kenapa tad ?!",2
ara beri ruang deng ical agar bisa diusung demokrat,1
"tempat makan yang satu ini sungguh unik dan masih kental dengan nuansa tempo dulu . piring dan gelas sengaja menggunakan perabot yang terbuat dari besi yang sudah jarang kita temui di era sekarang ini . makanan yang disuguhkan juga bervariasi mulai dari nasi liwet , nasi merah , dll. untuk lauk , sudah diberikan banyak pilihan yang menggoda selera , mulai dari daging , ayam , aneka seafood .",0
"kualitas lounge di t3u ap2 amat mengecewakan . jauh dari eskalator , melalui lorong-lorong kotor . desain sempit memanjang .",2
bulukan aja lo dirumah . kok pada lama-lama sih telkom sebulan libur,2
"tempat di restaurant kampung daun ini sangat unik , dengan saung-saung dan jalan menuju saung nya berbukit . makan juga enak dan beragam tapi harga nya agak mahal dari standar restauran biasa mungkin karena tempat nya yang unik .",0
"favorit saya dari dulu selalu ribs barbeque di suis butcher , potongan daging nya lembut , tidak susah dipotong . bumbu barbeque - nya menyerap hingga ke bagian dalam daging , dengan sedikit tetesan tabasco rasa ribs barbeque ini sempurna . sebagai hidangan pembuka , salad buah dan salad sayuran di sini enak , buah dan sayuran nya segar , thousand island - nya enak juga . disediakan air putih secara gratis jika tidak mau memesan .",0
"suasana yang alami , udara segar , makanan nya lumayan enak , pelayanan nya agak lama . tapi it s okelah . terbayar dengan suasana yang indah .",0
jokowi sayang sekali sama cucu nya,0
"memang ya sepertinya aku tidak ditakdirkan nikmatin indomie goreng , padahal cuma menebus mi nya lho . bisa-bisa nya berlebihan - cooked . grinningfacewithsweat",2
"mi rica nya enak , apalagi pakai babi , jarang-jarang . bakso udang goreng nya juga enak . buka tiap hari , tapi awas ada jam istirahat tutup nya dari jam setengah 3 sampai setengah 5 kalau tidak salah . pokok nya top dah .",0
"lelah dalam perjalanana yang lumayan jauh dari kota bandung terbayar dengan suasana dan lezatnta hidangan , disempurnakan dengan pelayanan yang ramah serta cepat dari pramusaji . jangan lupa pilih desert buah stroberi segar di hidangkan dengan susu coklat , anda akanketagihan . nasi liwet komplet sebagai menu utama layak anda coba . harga bersahabat dibandingkan dengan restauran sejenis di bandung .",0
"saya dan anak cucu mampir di braga art. saya pesan ayam kaleyo . anak saya pesan nasi goreng . pelayanan baik dan cepat . makan enak . desain di lantai 1 cukup unik . seperti di klaton . meja dan kursi serba kuno , unik .",0
hampir semua musala di stasiun jalur ke bogor kondisi nya juga terlalu sempit dan fasilitas wudhu yang kurang . bahkan sekelas stasiun besar bogor .,2
"direkomendasikan menu : kepiting saus tiram , kangkung cah dan ayam jahe . mantap . masakanny oke dengan porsi yang pas tidak terlalu banyak juga tidak terlalu sedikit . penyajian masakan nya tidak memakan waktu yang terlalu lama . pelayan nya pun ramah dan sopan . atmosphere nya masih kurang karena bangunan lama tapi untuk makanan mah top deh . pokok nya yang datang ke bandung harus coba makan ini .",0
"memasuki resto sagoo kita disuguhi interior antik , pernak pernik jadul mengingatkan kita akan barang barang lama di dapur zaman dulu . makanan yang ditawarkan juga khas peranakan zaman dulu , harga , dan rasa sebanding biasa-biasa saja alias standar tidak ada yang istimewa , penampilan ruang dan penyajian juga sangat biasa .",2
